,ID,Title,Content,Time,Place
649,100151,Fast wie am Jüngsten Tag,"Fast wie am Jüngsten Tag die Toten sich reißenaus der Umarmung der Erde, und der erleichterte Ballhinter ihnen empor sich in die Himmel verliert -:so fast stürzen sich jetzt diese, die leben, ins Erdreich,und die beladene sinkt, die Erde, zum Weltgrundin der Jahrtausende Tang, wo die Schicksale noch -stumme mit stumpfem Fischblick -kalte Begegnungen haben. Wo aus Röhren hervor,wie See-Anemonen,prachtvoll die Wunden erblühn, und dem furchtbaren Pulpselber die Strömung den Tast-Arman das zu Fassende trägt.       Da bildetaus dem gebeinernen Kalk sich die blasse Korallestarrlebendigen Grauns, die sich schweigend verzweigt.",Anfang September 1914,IrschenhausenGedichte 1906 bis 1926.(Sammlung der verstreuten und nachgelassenen Gedichte aus den mittleren und späten Jahren.)
650,100152,Der Freundin,"Da hängt in meinem ersten starken Turmeder Jugend schweres Glockengut.Sei Weite, du, sei Himmel meinem Sturmeund fülle fühlend, wo er ruht,das Reine der erholten Räume aus.Das war mein Herz. Und drängt nun voller Eifer,wo ich nicht bin, zu wirken, hundertfach.Sehr schmerzhaft wächst in mir ein nächstes nach.Und ist es endlich größer, süßer, reifer:ich leb es nicht. Es bricht aus mir hinaus.",September 1914,Lou Albert-Lasard. Frankfurt/Main 1952.
651,100153,Heimkehr,"Heimkehr: wohin? Da alle Arme schmerzenund Blicke, alle, missverstehn.Auszug: wohin? Die Fernen sind im Herzen,und wie sie dir nicht dort geschehn,betrügst du dich um jeden Weg. Was bleibt?Nichts, als zu sein. Zum nächsten Stein zu sagen:Du bist jetzt ich; ich aber bin der Stein.Heil mir. Die Not kann aus mir Quellen schlagen,und das Unsägliche wird aus mir schrein,das Menschen nicht ertragen, wenn sie's treibt.",17.9.1914,IrschenhausenWege mit Rilke - Lou Albert-Lasard. Frankfurt/Main 1952.
652,100154,Über anderen Jahren standest du verhüllt,"Über anderen Jahrenstandest du verhüllt, Gestirn.Nun wird was wir warensich zu Wegen entwirrn.Wo kein Weg gezogenhinter uns, jetzt sich erweist,sind wir geflogen -                                    der Bogenist noch in unserm Geist.",Mitte September 1914,Lou Albert-Lasard. Frankfurt/Main 1952.
653,100155,Ausgesetzt auf den Bergen des Herzens,"Ausgesetzt auf den Bergen des Herzens. Siehe, wie klein dort,siehe: die letzte Ortschaft der Worte, und höher,aber wie klein auch, noch ein letztesGehöft von Gefühl. Erkennst du's?Ausgesetzt auf den Bergen des Herzens. Steingrundunter den Händen. Hier blüht wohleiniges auf; aus stummem Absturzblüht ein unwissendes Kraut singend hervor.Aber der Wissende? Ach, der zu wissen begannund schweigt nun, ausgesetzt auf den Bergen des Herzens.Da geht wohl, heilen Bewusstseins,manches umher, manches gesicherte Bergtier,wechselt und weilt. Und der große geborgene Vogelkreist um der Gipfel reine Verweigerung. - Aberungeborgen, hier auf den Bergen des Herzens . . . .",20.09.1914,IrschenhausenDie Erhebung. Jahrbuch für neue Dichtung und Wertung (1919)
654,100156,"Sind wirs, Lulu","Sind wirs, Lulu, sind wirs? Oder grüßensich in uns entgangene Gestalten?Durch die Herzen, die wir offen halten,geht der Gott mit Flügeln an den Füßen,jener, weißt du, der die Dichter nimmt;eh sie noch von ihrem Wesen wissen,hat er sie erkannt und hingerissenund zum Unermessenen bestimmt.Einem Gott nur ist die Macht gegeben,das noch Ungewollte zu entwirrn.Wie die Nacht mit zweien Tagen nebensteht er plötzlich zwischen unsern Lebenvoll von zögerndem Gestirn.In uns beide ruft er nach dem Dichter.Und da glühst du leise und ich glühe.Und er wirft uns durch die AngesichterKlärungen die Vögel seiner Frühe.",21.9.1914,Lou Albert-Lasard. Frankfurt/Main 1952.
655,100157,Lass mich nicht an deinen Lippen trinken,"Lass mich nicht an deinen Lippen trinken,denn an Munden trank ich mir Verzicht.Lass mich nicht in deine Arme sinken,denn mich fassen Arme nicht.",21./22.9.1914,Lou Albert-Lasard. Frankfurt/Main 1952.
656,100158,Einmal noch kam zu dem Ausgesetzten,"Einmal noch kam zu dem Ausgesetzten,der auf seines Herzens Bergen ringt,Duft der Täler. Und er trank den letztenAtem wie die Nacht die Winde trinkt.Stand und trank den Duft, und trank und knietenoch ein Mal.Über seinem steinigen Gebietewar des Himmels atemloses Talausgestürzt. Die Sterne pflücken nichtFülle, die die Menschenhände tragen,schreiten schweigend, wie durch Hörensagendurch ein weinendes Gesicht.",22.9.1914,Lou Albert-Lasard. Frankfurt/Main 1952.
657,100159,"Siehe, ich wusste es sind solche","Siehe, ich wusste es sindsolche, die nie den gemeinsamen Ganglernten zwischen den Menschen;sondern der Aufgang in plötzlichentatmete Himmelwar ihr Erstes. Der Flugdurch der Liebe Jahrtausendeihr Nächstes, Unendliches.Eh sie noch lächeltenweinten sie schon vor Freude;eh sie noch weintenwar die Freude schon ewig.Frage mich nichtwie lange sie fühlten; wie langesah man sie noch? Denn unsichtbare sindunsägliche Himmelüber der inneren Landschaft.Eines ist Schicksal. Da werden die Menschensichtbarer. Stehn wie Türme. Verfalln.Aber die Liebenden gehnüber der eignen Zerstörungewig hervor; denn aus dem Ewigenist kein Ausweg. Wer widerruftJubel?",23.9.1914,Lou Albert-Lasard. Frankfurt/Main 1952.
658,100160,O wie sind die Lauben unsrer Schmerzen dicht geworden,"O wie sind die Lauben unsrer Schmerzendicht geworden. Noch vor wenig Jahrenhätten wir für unsre wunderbarenHerzen nicht so dunkeln Schutz gefunden.Winde hätten von den Liebesmundenuns die stillen Flammen hingerissen,und es wäre aus den ungewissenStunden kühler Schein in uns gefallen.Aber hinter unsern Schmerzen, allenimmer höhern, immer dichternSchmerzen, brennen wir mit windstillenGesichtern.",23.9.1914,Lou Albert-Lasard. Frankfurt/Main 1952.
659,100161,Durch den plötzlich schönen Garten,"Durch den plötzlich schönen Garten trägst du,trägst du, Tragendste der Trägerinnen,mit das ganz vergossne Herz zum Brunnen.Und ich steh indessen mit dem deinenunerschöpflichen in diesem schönen,dem unendlich aufgefühlten Garten.",24.9.1914,Lou Albert-Lasard. Frankfurt/Main 1952.
660,100162,Wie der Wasser Oberflächen schweigend,"Wie der Wasser Oberflächen schweigendvon der Erde zu den Himmeln schweben,bin ich knieender, um dir mein steigendübergehendes Gesicht zu geben.",24./25.9.1914,Irschenhausen(aus dem Umkreis der Gedichte für Lulu)
661,100163,Nächtens will ich mit dem Engel reden,"Nächtens will ich mit dem Engel reden,ob er meine Augen anerkennt.Wenn er plötzlich fragte: Schaust du Eden?Und ich müsste sagen: Eden brenntMeinen Mund will ich zu ihm erheben,hart wie einer, welcher nicht begehrt.Und der Engel spräche: Ahnst du Leben?Und ich müsste sagen: Leben zehrtWenn er jene Freude in mir fände,die in seinem Geiste ewig wird, -und er hübe sie in seine Hände,und ich müsste sagen: Freude irrt",25.9.1914,Lou Albert-Lasard. Frankfurt/Main 1952.
662,100164,Wo die Wurzeln ihrer Liebe ringen,"Wo die Wurzeln ihrer Liebe ringenin dem Dunkel alter Unterlagen,bei den Sagen der Gefühle sind dieLiebenden, die wachsen, nie gewesen.Stehen beide in dem einen Stamme,in der Rinde ihres Loses. HebenLeben in die Flamme. Gebenrein sich weiter in den eignen Wipfel.O vermöchten sie, sich in dem leichtenobersten Gezweig zu scheiden scheinbar.Hingereichten an den hergereichtenHimmeln ist die Trennung nicht mehr weinbar.",zwischen dem 25. und 29.9.1914,Irschenhausen(aus dem Umkreis der Gedichte für Lulu)
663,100165,Aus der Trübe,"Aus der Trübe müder Überdrüssereißt, die wir einander bebend bringen,uns die Botschaft. Welche? Wir vergingen -Auch wann waren Worte diese Küsse?Diese Küsse waren einmal Worte;stark gesprochen an der Tür ins Freiezwangen sie die Pforte.Oder waren diese Küsse Schreie . .Schreie auf so schönen Hügeln, wie siedeine Brüste sind. Der Himmel schrie siein den Jugendjahren seiner Stürme.",29.9.1914,Lou Albert-Lasard. Frankfurt/Main 1952.
664,100166,Wie die Vögel,"Wie die Vögel, welche an den großenGlocken wohnen in den Glockenstühlen,plötzlich von erdröhnenden Gefühlenin die Morgenluft gestoßenund verdrängt in ihre FlügeNamenszügeihrer schönenSchrecken um die Türme schreiben:können wir bei diesem Tönennicht in unsern Herzen bleiben--------------------------------------",1.10.1914,Lou Albert-Lasard. Frankfurt/Main 1952.
665,100167,Wir haben eine Erscheinung,"Wir haben eine Erscheinung. Sie steht in den Zimmern, und auf den leeren Plätzen steht sie um Mitternacht, und wenn es Morgen wird, so wird sie deutlicher mit dem Tag, und wir sehen die Häuser durch ihre durchscheinende Gestalt. Ein Revenant ist davon abhängig, wie viele ihn wahrnehmen. Diesen gewahren alle: er ist aus allen Gräbern gestiegen. Alle gewahren ihn. Aber wer erkennt ihn?Nein. Ihr sollt nicht bekannt tun mit ihm. Ihr sollt ihm nicht das Zubehör und die Zunamen früherer Kriege anhängen, denn ob es gleich ein Krieg ist, so kennt ihr ihn doch nicht. Da man euch Bilder von Greco zeigt, so gabt ihr zu, dass da ein Erleben sei, das ihr nicht kanntet. Und wenn dieser Krieg ein Gesicht hat, so sollt ihr es ansehn wie das Gesicht Amenophis des Vierten, das vorher nicht da war. Ihr sollt davor stehen, wie neulich vor der Tatsache, dass in ein paar Pferden, bisher unangerufen, eine Gegenwart des bestimmtesten Geistes wohnt; ihr sollt als die, die ihr jetzt seid, den leidenschaftlichen Umgang des Todes hinnehmen und seine Vertraulichkeit erwidern; denn was wisst ihr von seiner Liebe zu euch?Wir haben eine Erscheinung, - und es hat sie mancher angerufen; sie aber weicht nicht und schreitet durch unsere Wände und steht nicht Rede. Weil ihr tut, als kenntet ihr sie. Erhebt eure Augen und kennt sie nicht; schafft ein Hohles um sie mit der Frage eurer Blicke; hungert sie aus mit Nichtkennen! Und plötzlich, in der Angst nicht zu sein, wird euch das Ungeheure seinen Namen schrein und wegsinken.",Oktober 1914,Leipzig 1927.
666,100168,Endlich ist bei diesem Schaun und Tauchen,"Endlich ist bei diesem Schaun und Tauchenin das deinige, das nicht, das nieganz verwendete Gesicht zu brauchen:schweigend steigt in die getrunkenen AugenTiefe aus dem Knien der Knie----------------------",Oktober 1914,Lou Albert-Lasard. Frankfurt/Main 1952.
667,100169,"Sieh, ich bin nicht","Sieh, ich bin nicht, aber wenn ich wäre,wäre ich die Mitte im Gedicht;das Genaue, dem das ungefähreungefühlte Leben widerspricht.Sieh ich bin nicht. Den die Andern sind;während sie sich zu einander kehrenblind und im vergesslichsten Begehren -,tret ich leise in den leeren Hund und in das volle Kind.Wenn ich mich in ihnen tief verklärescheint durch sie mein reiner Schein...Aber plötzlich gehn sie wieder ein:denn ich bin nicht. (Liebe, dass ich wäre -)",7.10.1914,Lou Albert-Lasard. Frankfurt/Main 1952.
668,100170,An Hölderlin,"Verweilung, auch am Vertrautesten nicht,ist uns gegeben; aus den erfülltenBildern stürzt der Geist zu plötzlich zu füllenden; Seeensind erst im Ewigen. Hier ist Fallendas Tüchtigste. Aus dem gekonnten Gefühlüberfallen hinab ins geahndete, weiter.Dir, du Herrlicher, war, dir war, du Beschwörer, ein ganzesLeben das dringende Bild, wenn du es aussprachst,die Zeile schloss sich wie Schicksal, ein Tod warselbst in der lindesten, und du betratest ihn; aberder vorgehende Gott führte dich drüben hervor.O du wandelnder Geist, du wandelndster! Wie sie doch allewohnen im warmen Gedicht, häuslich, und langbleiben im schmalen Vergleich. Teilnehmende. Du nurziehst wie der Mond. Und unten hellt und verdunkelt",September 1914,IrschenhausenSpäte Gedichte. Leipzig 1934.
669,100171,Herrn von Mosch,"Noch weiß ich sie, die wunderliche Nacht,da ich dies schrieb: was war ich jung.Nun hat seither des Schicksals ForderungGeschehen über Tausende gebracht,Mut über Tausende, Not über sie,und über Hunderte das Heldentumdas plötzliche: als hätten sie noch nieihr Herz gekannt. So war auch meines ganzwie neu für mich in jener fernen Nachtda ungeahnt, unausgedacht,dieses Gedicht aus ihm entsprang...So sind wir etwas, sinds und wissens nichtund Schicksal ist nicht mehr als wir: es will.Dann wollen wir und wollen streng und still - :unendlich aber aus dem Herzen brichtmehr als wir wollen, mehr als Schicksal kann.",2.12.1914,Band II. Wiesbaden 1957.
670,100172,Weißt du noch: auf Deinem Wiesenplatze,"Weißt du noch: auf Deinem Wiesenplatzelas ich Dir am schönen Vormittage,(jenem ersten, den ich aus dem Schatzeeiner wunderschönen Zeit gehoben)las das Lied der Rühmung und der Klage.Und mir schien Dein Leben wie von obenzuzuhören; wie von jeder Seitekam es näher; aus dem sanften Rasenstieg es in die Räume meiner Stimme.Aber plötzlich, da wir nicht mehr lasengab ich Dich aus Nachbarschaft und WeiteDir zurück in Dein gefühltes Wesen.Fernesein ist nur ein Lauschen: höre.Und jetzt bist Du diese ganze Stille.Doch mein Aufblick wird Dich immer wiedersammeln in den lieben: Deinen Körper.",10.12.1914,Lou Albert-Lasard. Frankfurt/Main 1952.
671,100173,Oft wenn in diesen letzten Jahren,"Oft wenn in diesen letzten Jahrenein Leben über mir zusammenschlug,das fremde Leben irgend einer Frau,ich neben meiner Mitte, ungenau,entzogen meinem weltigen Bezugich Helfer dastand, mit der Hülfe inder linken Hand.",Ende 1914,?Gedichte 1906 bis 1926. Wiesbaden 1953.
672,100174,Immer wieder,"Immer wieder, ob wir der Liebe Landschaft auch kennenund den kleinen Kirchhof mit seinen klagenden Namenund die furchtbar verschweigende Schlucht, in welcher die anderenenden: immer wieder gehn wir zu zweien hinausunter die alten Bäume, lagern uns immer wiederzwischen die Blumen, gegenüber dem Himmel.",Ende 1914,?Insel-Almanach 1923.
673,100175,Vor Weihnachten 1914,"                         1 Da kommst du nun, du altes zahmes Fest,und willst, an mein einstiges Herz gepresst,getröstet sein. Ich soll dir sagen: dubist immer noch die Seligkeit von einstund ich bin wieder dunkles Kleid und tudie stillen Augen auf, in die du scheinst.Gewiss, gewiss. Doch damals, da ichs war,und du mich schön erschrecktest, wenn die Türenaufsprangen - und dein wunderbarnicht länger zu verhaltendes Verführensich stürzte über mich wie die Gefahrreißender Freuden: damals selbst, empfandich damals dich? Um jeden Gegenstandnach dem ich griff, war Schein von deinem Scheine,doch plötzlich ward aus ihm und meiner Handein neues Ding, das bange, fast gemeineDing, das besitzen heißt. Und ich erschrak.O wie doch alles, eh ich es berührte,so rein und leicht in meinem Anschaun lag.Und wenn es auch zum Eigentum verführte,noch war es keins. Noch haftete ihm nichtmein Handeln an; mein Missverstehn; mein Wollenes solle etwas sein, was es nicht war.Noch war es klarund klärte mein Gesicht.Noch fiel es nicht, noch kam es nicht ins Rollen,noch war es nicht das Ding, das widerspricht.Da stand ich zögernd vor dem wundervollenUn-Eigentum . . . . .                         2 ( . . . . . . . . . Oh, dass ich nun vor dirso stünde, Welt, so stünde, ohne Endeanschauender. Und heb ich je die Händeso lege nichts hinein; denn ich verlier.Doch lass durch mich wie durch die Luft den Flugder Vögel gehen. Lass mich, wie aus Schattenund Wind gemischt, dem schwebenden Bezugkühl fühlbar sein. Die Dinge, die wir hatten,(oh sieh sie an, wie sie uns nachschaun) nieerholen sie sich ganz. Nie nimmt sie wiederder reine Raum. Die Schwere unsrer Glieder,was an uns Abschied ist, kommt über sie.)                          3 Auch dieses Fest lass los, mein Herz. Wo sindBeweise, dass es dir gehört? Wie Windaufsteht und etwas biegt und etwas drängt,so fängt in dir ein Fühlen an und gehtwohin? drängt was? biegt was? Und drüber übersteht,unfühlbar, Welt. Was willst du feiern, wenndie Festlichkeit der Engel dir entweicht?Was willst du fühlen? Ach, dein Fühlen reichtvom Weinenden zum Nicht-mehr-Weinenden.Doch drüber sind, unfühlbar, Himmel leichtvon zahllos Engeln. Dir unfühlbar. Dukennst nur den Nicht-Schmerz. Die Sekunde Ruhzwischen zwei Schmerzen. Kennst den kleinen Schlafim Lager der ermüdeten Geschicke.Oh wie dich, Herz, vom ersten Augenblickedas Übermaß des Daseins übertraf.Du fühltest auf. Da türmte sich vor dirzu Fühlendes: ein Ding, zwei Dinge, vierbereite Dinge. Schönes Lächeln stand ineinem Antlitz. Wie erkanntsah eine Blume zu dir auf. Da flogein Vogel durch dich hin wie durch die Luft.Und war dein Blick zu voll, so kam ein Duft,und war es Duft genug, so bog ein Tonsich dir ans Ohr . . . Schonwähltest du und winktest: dieses nicht.Und dein Besitz ward sichtbar am Verzicht.Bang wie ein Sohn ging manches von dir fortund sah sich lange um, und sieht von dort,wo du nicht fühlst, noch immer her. O dassdu immer wieder wehren musst: genug,statt mehr! zu rufen, statt Bezugin dich zu reißen, wie der Abgrund Bäche?Schwächliches Herz. Was soll ein Herz aus Schwäche?Heißt Herz-sein nicht Bewältigung?Dass aus dem Tier-Kreis mir mit einem Sprungder Steinbock auf mein Herzgebirge spränge.Geht nicht durch mich der Sterne Schwung?Umfass ich nicht das weltische Gedränge?Was bin ich hier? Was war ich jung?",Dezember 1914,BerlinGedichte 1906 bis 1926. Wiesbaden 1953.(Sammlung der verstreuten und nachgelassenen Gedichte aus den mittleren und späten Jahren.)
